image id,true label,confidence,prediction
9955,8,1.0,"[np.float32(1.0427058e-18), np.float32(1.9233389e-18), np.float32(2.1576762e-22), np.float32(4.813219e-21), np.float32(2.8748865e-26), np.float32(1.448316e-26), np.float32(8.5451717e-23), np.float32(1.4150281e-29), np.float32(1.0), np.float32(3.1071768e-19)]"
1359,9,1.0,"[np.float32(2.9232155e-32), np.float32(4.0458345e-19), np.float32(0.0), np.float32(7.218e-41), np.float32(0.0), np.float32(5.25e-43), np.float32(1.5e-44), np.float32(7.36e-43), np.float32(6.9684085e-23), np.float32(1.0)]"
6003,0,0.99985445,"[np.float32(0.99985445), np.float32(9.9238096e-05), np.float32(3.1084696e-10), np.float32(1.5048043e-06), np.float32(1.9547145e-14), np.float32(6.4936716e-11), np.float32(6.0664e-13), np.float32(1.6857482e-13), np.float32(4.4719705e-05), np.float32(1.4483615e-08)]"
9580,1,1.0,"[np.float32(1.9055324e-20), np.float32(1.0), np.float32(8.532459e-25), np.float32(1.694744e-28), np.float32(6.649794e-35), np.float32(9.160518e-34), np.float32(5.009219e-27), np.float32(2.1040768e-31), np.float32(6.2781094e-18), np.float32(1.4118139e-15)]"
3907,2,0.99913377,"[np.float32(1.6681879e-06), np.float32(2.2062771e-08), np.float32(0.99913377), np.float32(5.86646e-07), np.float32(3.655775e-05), np.float32(6.264418e-06), np.float32(9.748314e-09), np.float32(0.00082115433), np.float32(2.904062e-10), np.float32(7.9236556e-10)]"
6175,3,1.0,"[np.float32(4.4986983e-15), np.float32(3.0555614e-13), np.float32(7.681451e-12), np.float32(1.0), np.float32(1.7061094e-12), np.float32(2.4986418e-10), np.float32(3.0369388e-10), np.float32(2.0809498e-11), np.float32(1.845433e-13), np.float32(1.4380685e-14)]"
5702,4,1.0,"[np.float32(1.3811099e-15), np.float32(3.3439339e-18), np.float32(5.9658606e-10), np.float32(1.457645e-14), np.float32(1.0), np.float32(2.1090003e-11), np.float32(2.4106023e-12), np.float32(6.546323e-09), np.float32(4.700327e-19), np.float32(2.0291416e-19)]"
9309,5,0.9694064,"[np.float32(6.707298e-14), np.float32(1.5004426e-13), np.float32(6.290219e-12), np.float32(0.03059356), np.float32(3.054698e-20), np.float32(0.9694064), np.float32(9.033127e-11), np.float32(6.408063e-14), np.float32(1.4786285e-18), np.float32(4.1869936e-12)]"
2072,6,0.99999666,"[np.float32(6.1011285e-08), np.float32(4.203119e-09), np.float32(1.7337829e-06), np.float32(4.285994e-07), np.float32(3.426732e-09), np.float32(9.3054925e-11), np.float32(0.99999666), np.float32(3.7502477e-11), np.float32(1.0207948e-06), np.float32(5.355774e-08)]"
3061,7,0.8305121,"[np.float32(5.0459646e-05), np.float32(3.969066e-05), np.float32(0.0018935734), np.float32(0.0033414494), np.float32(0.0134198945), np.float32(0.14975566), np.float32(0.0006568102), np.float32(0.8305121), np.float32(9.3351424e-05), np.float32(0.00023700003)]"
3078,8,1.0,"[np.float32(2.9204989e-15), np.float32(9.328772e-25), np.float32(3.7730886e-27), np.float32(1.1926581e-32), np.float32(4.697246e-33), np.float32(4.8898506e-38), np.float32(4.030703e-36), np.float32(6.7343644e-36), np.float32(1.0), np.float32(8.921737e-25)]"
8355,9,1.0,"[np.float32(7.2708393e-22), np.float32(3.7230913e-11), np.float32(1.9393324e-34), np.float32(4.018911e-36), np.float32(8.405e-42), np.float32(2.3816658e-33), np.float32(6.6093593e-34), np.float32(4.991741e-29), np.float32(4.3320253e-20), np.float32(1.0)]"
3177,0,0.9999989,"[np.float32(0.9999989), np.float32(4.8444504e-23), np.float32(1.0582428e-06), np.float32(1.029571e-17), np.float32(1.2861358e-24), np.float32(1.05818174e-22), np.float32(1.9806133e-21), np.float32(1.4919949e-24), np.float32(1.880022e-19), np.float32(2.8650113e-24)]"
546,1,1.0,"[np.float32(2.9867624e-20), np.float32(1.0), np.float32(1.768016e-31), np.float32(1.191042e-28), np.float32(1.30139e-40), np.float32(6.0062136e-35), np.float32(8.047803e-31), np.float32(1.5863708e-37), np.float32(1.6747784e-14), np.float32(1.5449061e-15)]"
86,2,0.9986506,"[np.float32(2.0285186e-06), np.float32(0.00015273299), np.float32(0.9986506), np.float32(5.907102e-08), np.float32(0.0011741918), np.float32(1.394902e-05), np.float32(3.849582e-09), np.float32(6.490288e-06), np.float32(1.6529174e-09), np.float32(1.9648845e-09)]"
7440,3,0.9998567,"[np.float32(6.0821215e-10), np.float32(5.1643606e-10), np.float32(6.1097477e-10), np.float32(0.9998567), np.float32(0.0001432003), np.float32(3.0858015e-08), np.float32(2.4300602e-08), np.float32(1.3012944e-10), np.float32(1.3001241e-09), np.float32(1.2040839e-10)]"
3419,4,0.9970471,"[np.float32(9.428746e-13), np.float32(1.3808507e-11), np.float32(8.529463e-05), np.float32(1.7461904e-05), np.float32(0.9970471), np.float32(0.0002966821), np.float32(0.00054475066), np.float32(0.0020086742), np.float32(8.4098025e-14), np.float32(3.7298864e-13)]"
5047,5,0.99893147,"[np.float32(1.6892811e-10), np.float32(6.2262695e-13), np.float32(2.7787056e-07), np.float32(0.0010682801), np.float32(4.6268626e-14), np.float32(0.99893147), np.float32(1.4159529e-10), np.float32(1.9427446e-11), np.float32(5.871602e-11), np.float32(8.334419e-13)]"
5556,6,0.992309,"[np.float32(1.4965585e-07), np.float32(0.0037869383), np.float32(7.1153e-05), np.float32(0.002483594), np.float32(1.7313303e-06), np.float32(2.6702792e-05), np.float32(0.992309), np.float32(2.3329646e-07), np.float32(0.0013170245), np.float32(3.5204127e-06)]"
8565,7,1.0,"[np.float32(1.9435511e-22), np.float32(4.4296976e-29), np.float32(1.0700567e-21), np.float32(1.885862e-21), np.float32(5.9895906e-09), np.float32(3.110706e-11), np.float32(8.815864e-28), np.float32(1.0), np.float32(1.4036414e-29), np.float32(3.1653308e-27)]"
4397,8,1.0,"[np.float32(4.6533936e-13), np.float32(2.396031e-15), np.float32(2.2640537e-13), np.float32(3.7727944e-15), np.float32(1.1488566e-15), np.float32(5.895601e-18), np.float32(3.7987565e-17), np.float32(2.3245872e-18), np.float32(1.0), np.float32(9.826308e-14)]"
3999,9,0.7942834,"[np.float32(7.2799994e-05), np.float32(0.20563856), np.float32(7.663179e-13), np.float32(2.6067442e-12), np.float32(1.8644843e-20), np.float32(1.736932e-17), np.float32(1.7405886e-15), np.float32(2.3123565e-12), np.float32(5.2101122e-06), np.float32(0.7942834)]"
